id,name,country,age
39185,medina fabiano,Brazil,34
301234,mehdi abeid,France,24
42173,mehmet aurelio,Brazil,38
141396,mehmet ekici,Germany,26
39782,mehmet topal,Turkey,30
315058,melker hallberg,Sweden,20
493160,melvyn lorenzen,United_Kingdom,21
303824,memphis depay,Netherlands,22
9079,mensur mujdza,Croatia,32
28435,mergim mavraj,Germany,30
26374,mevlut erdinc,France,29
24208,micah richards,United_Kingdom,28
42502,michael agazzi,Italy,32
26436,michael ball,United_Kingdom,36
30699,michael ballack,Germany,40
26472,michael bradley,United_States,29
24528,michael brown,United_Kingdom,39
34944,michael carrick,United_Kingdom,35
33316,michael chopra,United_Kingdom,32
40001,michael ciani,France,32
24531,michael dawson,North_Yorkshire,32
43252,michael duff,United_Kingdom,38
30675,michael essien,Ghana,33
36060,michael fink,Germany,34
198316,michael gregoritsch,Austria,22
282292,michael harriman,United_Kingdom,23
26886,michael jakobsen,Denmark,30
290410,michael keane,United_Kingdom,23
32148,michael kightly,United_Kingdom,30
39215,michael krohn-dehli,Denmark,33
37201,michael lamey,Netherlands,36
34698,michael lumb,Denmark,28
29673,michael mancienne,United_Kingdom,28
37387,michael mutzel,Germany,37
30619,michael owen,United_Kingdom,36
70288,michael parkhurst,United_States,32
200630,michael pereira,France,28
24886,michael pollitt,United_Kingdom,44
27284,michael rensing,Germany,32
27346,michael tarnat,Germany,46
23275,michael tonge,United_Kingdom,33
34275,michael turner,United_Kingdom,32
158545,michail antonio,United_Kingdom,26
43210,michal kadlec,Czech_Republic,31
92532,michel morganella,Switzerland,27
37193,michel vorm,Netherlands,32
150316,michel,Brazil,26
97502,michelangelo albertazzi,Italy,25
239213,michele camporese,Italy,24
24403,michele canini,Italy,31
24391,michele fini,Italy,42
458660,michele fornasier,Italy,23
39286,michele marcolini,Italy,40
37520,michele paolucci,Italy,30
24546,michele pazienza,Italy,34
27723,michele rinaldi,Italy,29
38886,miguel angel de las cuevas,Spain,30
33845,miguel angel moya,Spain,32
33666,miguel angel,Spain,38
114769,miguel britos,Uruguay,31
71724,miguel layun,Mexico,28
41469,miguel nieto,Spain,30
38449,miguel pallardo,Spain,30
41470,miguel torres,Spain,30
34007,miguel,Portugal,36
80229,miiko albornoz,Sweden,25
448859,mijat gacinovic,Bosnia_and_Herzegovina,21
42308,mikael antonsson,Sweden,35
23819,mikael forssell,Germany,35
30616,mikael silvestre,France,39
37042,mike frantz,Germany,29
30854,mike hanke,Germany,32
20645,mike havenaar,Japan,29
75616,mikel arruabarrena,Spain,33
24011,mikel arteta,Spain,34
33960,mikel gonzalez,Spain,31
33961,mikel labaka,Spain,36
43375,mikel rico,Spain,31
182224,mikel san jose,Spain,27
141699,milan badelj,Croatia,27
140963,milan milanovic,Kosovo,25
43223,milan petrzela,Czech_Republic,33
16230,milan smiljanic,Sweden,29
27500,milorad pekovic,Montenegro,39
387727,milos jojic,Serbia,24
31314,milos krasic,Kosovo,31
515333,milos veljkovic,Switzerland,21
33336,mimoun azaouagh,Morocco,33
96398,miralem pjanic,Bosnia_and_Herzegovina,26
113902,mirko boland,Germany,29
71350,mirko eramo,Italy,27
415500,mirko gori,Italy,23
39539,mirko pieri,Italy,38
41341,mirko savini,Italy,37
41688,mirko valdifiori,Italy,30
38717,mirko vucinic,Montenegro,32
114211,miro varvodic,Croatia,27
27510,miroslav karhan,Slovakia,40
30638,miroslav klose,Poland,38
198607,miroslav stevanovic,Bosnia_and_Herzegovina,26
36395,miso brecko,Slovenia,32
69149,mitchell langerak,Australia,28
298823,mitchell weiser,Germany,22
30704,mladen krstajic,Bosnia_and_Herzegovina,42
30496,mladen petric,Bosnia_and_Herzegovina,35
39331,modibo diakite,France,29
91560,modibo maiga,Mali,29
147733,mohamed amsif,Germany,27
40015,mohamed diame,France,29
541556,mohamed fares,France,20
601592,mohamed gouaida,France,23
24132,mohamed lamine sissoko,France,31
39580,mohamed sarr,Senegal,32
35990,mohamed zidan,Egypt,34
29145,mohammed abdellaoue,Norway,30
215079,mohammed abu,Ghana,24
514850,moi,Spain,22
315227,moises garcia,Spain,26
279873,molla wague,France,25
32746,morgan de sanctis,Italy,39
46893,morgan schneiderlin,France,26
39191,moris carrozzieri,Italy,35
171091,moritz hartmann,Germany,30
212892,moritz leitner,Germany,23
26928,moritz stoppelkamp,Germany,29
30254,moritz volz,Germany,33
27342,morten jensen,Germany,29
58362,moses lamidi,Nigeria,28
26354,mouhamadou dabo,Senegal,29
35497,mounir el hamdaoui,Netherlands,32
509148,moussa dembele,France,20
195414,moussa kone,Ivory_Coast,26
94550,moussa sissoko,France,27
212866,muhamed besic,Germany,24
522579,munir el haddadi,Spain,21
37996,mustapha riga,Ghana,34
43310,nabil baha,France,35
500520,nabil bentaleb,France,21
46621,nabil el zhar,France,30
40987,nadir belhadj,France,34
28480,naldo,Brazil,34
37154,nando rafael,Angola,32
417068,nathan ake,Netherlands,21
139673,nathan baker,United_Kingdom,25
139672,nathan delfouneso,United_Kingdom,25
38731,nathan doyle,United_Kingdom,29
23305,nathan dyer,England,28
201664,nathan redmond,United_Kingdom,22
157838,nathaniel clyne,United_Kingdom,25
75001,nauzet aleman,Spain,31
29571,neal eardley,United_Kingdom,27
102356,neil taylor,United_Kingdom,27
31718,nelson haedo valdez,Paraguay,32
31303,nelson,Cape_Verde,33
115067,nemanja matic,Serbia,28
425985,nemanja radoja,Serbia,23
30865,nemanja vidic,Serbia,34
121044,nenad krsticic,Serbia,26
31317,nenad milijas,Serbia,33
39711,nery castillo,Mexico,32
202108,neuton,Brazil,26
71399,neven subotic,Bosnia_and_Herzegovina,27
181998,niccolo giannetti,Italy,25
36410,nicklas bendtner,Denmark,28
517346,nico elvedi,Switzerland,19
42601,nico pulzetti,Italy,32
212960,nico schulz,Germany,23
27686,nicola amoruso,Italy,42
186764,nicola bellomo,Italy,25
41809,nicola belmonte,Italy,29
618879,nicola dal monte,Italy,19
213299,nicola leali,Italy,23
41412,nicola legrottaglie,Italy,39
41496,nicola madonna,Italy,29
31499,nicola mingazzini,Italy,36
281760,nicola murru,Italy,21
39567,nicola pavarini,Italy,42
24491,nicola pozzi,Italy,30
41405,nicola ravaglia,Italy,27
57123,nicola rigoni,Italy,25
195199,nicola sansone,Germany,25
39211,nicola ventola,Italy,38
40865,nicolae dica,Romania,36
41306,nicolas amodio,Uruguay,33
37804,nicolas anelka,France,37
30928,nicolas burdisso,Argentina,35
18880,nicolas federico spolli,Argentina,33
362194,nicolas lopez,Uruguay,22
155297,nicolas martin gorobsov,Argentina,26
18558,nicolas navarro,Argentina,31
174321,nicolas otamendi,Argentina,28
38385,nicolas pareja,Argentina,32
40544,nicolas plestan,France,35
68404,nicolas viola,Italy,26
541820,nicolo barella,Italy,19
73841,nicolo cherubin,Italy,29
30598,nigel de jong,Netherlands,31
37477,nihat kahveci,Turkey,36
8922,nikica jelavic,Bosnia_and_Herzegovina,31
106369,nikita rukavytsya,Ukraine,29
425962,niklas stark,Germany,21
36000,niko bungert,Germany,29
38820,niko kranjcar,Croatia,32
118879,nikola gulan,Serbia,27
21613,nikola kalinic,Croatia,28
253088,nikola maksimovic,Serbia,24
95904,nikola petkovic,Serbia,30
38567,nikola zigic,Serbia,36
36806,nikolce noveski,Macedonia,37
150613,nile ranger,United_Kingdom,25
25986,nilmar,Brazil,32
46014,nils fischer,Germany,29
107920,nils petersen,Germany,27
41016,nivaldo,Brazil,36
24630,noe pamarot,France,37
291655,norbert gyomber,Slovakia,24
36326,norman theuerkauf,Germany,29
30857,nuno valente,Portugal,42
27365,nuri sahin,Germany,28
37140,nwankwo kanu,Nigeria,40
24446,nyron nosworthy,United_Kingdom,35
37799,obafemi martins,Nigeria,31
101419,odion ighalo,Nigeria,27
304355,odisseas vlachodimos,Germany,22
317717,ogenyi onazi,Nigeria,23
30692,oguchi onyewu,United_States,34
101590,oier olazabal,Spain,27
72542,oier,Spain,30
36253,olcay sahan,Germany,29
29276,oliver barth,Germany,36
178778,oliver baumann,Germany,26
39022,oliver fink,Germany,34
27418,oliver kirch,Germany,34
184105,oliver kragl,Germany,26
30701,oliver neuville,Switzerland,43
303913,oliver sorg,Germany,26
316771,oliver torres,Spain,21
46469,olivier giroud,France,29
41877,olivier kapo,Ivory_Coast,36
671159,olivier ntcham,France,20
40054,olivier occean,Canada,34
30736,olof mellberg,Sweden,39
31010,omar bravo,Mexico,36
155257,omar el kaddouri,Belgium,26
240539,omar elabdellaoui,Norway,24
41758,omar milanetto,Italy,40
109615,omer toprak,Germany,27
13033,orestis karnezis,Greece,31
159386,orhan ademi,Switzerland,24
37653,oriol riera,Spain,30
212470,oriol romeu,Spain,25
33885,oriol,Spain,35
38913,orlando engelaar,Netherlands,37
181297,oscar de marcos,Spain,27
80500,oscar diaz,Spain,32
25347,oscar gonzalez,Spain,33
211091,oscar hiljemark,Sweden,24
3316,oscar sanchez,Spain,36
33892,oscar serrano,Spain,34
150573,oscar sielva,Spain,25
21414,oscar trejo,Argentina,28
30992,oscar ustari,Argentina,30
33579,oscar wendt,Sweden,30
128864,oscar,Brazil,25
188531,osmar barba,Spain,28
243425,ouasim bouy,Netherlands,23
33687,ousmane dabo,France,39
23054,owen garvan,Republic_of_Ireland,28
193533,pablo alcolea guerrero,Spain,27
37447,pablo alvarez,Spain,36
38890,pablo amo,Spain,38
190030,pablo andres gonzalez,Argentina,31
49860,pablo armero,Colombia,29
70865,pablo barrera,Mexico,29
18733,pablo barrientos,Argentina,31
37350,pablo caceres,Uruguay,31
683450,pablo fornals,Spain,20
246177,pablo hernandez,Argentina,29
2802,pablo hernandez,Spain,31
407786,pablo hervias,Spain,23
18483,pablo javier perez,Argentina,31
299981,pablo mari villar,Spain,23
97195,pablo mariano granoche,Uruguay,33
18816,pablo martin ledesma,Argentina,32
30287,pablo orbaiz,Spain,37
40165,pablo osvaldo,Argentina,30
541558,pablo perez,Spain,23
164852,pablo pintos,Uruguay,29
240054,pablo sarabia,Spain,24
75353,pablo sicilia,Spain,35
30509,pablo zabaleta,Argentina,31
197514,pajtim kasami,Switzerland,24
27336,pal dardai,Hungary,40
110378,panagiotis tachtsidis,Greece,25
41129,paolo acerbis,Italy,35
39696,paolo bianco,Italy,39
32769,paolo cannavaro,Italy,35
39490,paolo castellini,Italy,37
41892,paolo de ceglie,Italy,30
184653,paolo grossi,Italy,31
39423,paolo hernan dellafiore,Argentina,31
26099,paolo maldini,Italy,48
33706,paolo sammarco,Italy,33
37525,paolo zanetti,Italy,33
25521,pape diakhate,Senegal,32
302823,pape diamanka,Senegal,26
46700,papiss cisse,Senegal,31
193866,papy djilobodji,Senegal,27
38836,pascal chimbonda,France,37
38824,pascal cygan,France,42
39332,pasquale foggia,Italy,33
358149,patric,Spain,23
32569,patrice evra,Senegal,35
30355,patrick agyemang,United_Kingdom,35
302241,patrick bamford,United_Kingdom,23
36130,patrick ebert,Germany,29
179404,patrick ekeng ekeng,Centre_Region_(Cameroon),26
93039,patrick fabian,Germany,28
141146,patrick funk,Germany,26
27556,patrick helmes,Germany,32
192625,patrick herrmann,Germany,25
23265,patrick kenny,United_Kingdom,38
575780,patrick mcnair,United_Kingdom,21
36400,patrick mtiliga,Denmark,35
27472,patrick ochs,Germany,32
30255,patrick owomoyela,Germany,36
36390,patrick paauwe,Netherlands,40
180330,patrick van aanholt,Netherlands,26
34942,patrick vieira,Senegal,40
141082,patrick ziegler,Germany,26
532942,pau sabata,Spain,21
38938,paul constantin codrea,Romania,35
308932,paul dummett,United_Kingdom,25
30256,paul freier,Poland,37
24781,paul konchesky,United_Kingdom,35
40132,paul mcshane,Republic_of_Ireland,30
248453,paul pogba,France,23
23453,paul rachubka,United_States,35
30622,paul robinson,United_Kingdom,36
25005,paul scharner,Austria,36
30373,paul scholes,United_Kingdom,41
24632,paul stalteri,Canada,38
26618,paul verhaegh,Netherlands,33
25924,paulo assuncao,Brazil,36
31103,paulo da silva,Paraguay,36
325916,paulo dybala,Argentina,22
278285,paulo gazzaniga,Argentina,24
10950,pavel krmas,Czech_Republic,36
30725,pavel nedved,Czech_Republic,44
41244,pavel pogrebnyak,Russia,32
291635,pedro bigas,Spain,26
150769,pedro botelho,Brazil,26
680031,pedro chirivella,Spain,19
75192,pedro leon,Spain,29
37597,pedro lopez,Spain,32
163919,pedro mba obiang,Spain,24
50473,pedro morales,Chile,31
40668,pedro mosquera,Spain,28
35638,pedro munitis,Spain,41
201918,pedro orfila artime,Spain,28
660010,pedro pereira,Portugal,18
75619,pedro rios,Spain,34
27419,peer kluge,Germany,35
243827,pelle jensen,Germany,24
172901,peniel kokou mlapa,Togo,25
40108,per ciljan skjelbred,Norway,29
35606,per mertesacker,Germany,31
39487,perparim hetemaj,Kosovo,29
193202,petar sliskovic,Bosnia_and_Herzegovina,25
30830,peter crouch,United_Kingdom,35
3512,peter halmosi,Hungary,37
33637,peter luccin,France,37
26545,peter niemeyer,Germany,32
25550,peter odemwingie,Uzbekistan,35
12330,peter pekarik,Slovakia,29
27508,peter van der heyden,Belgium,40
23806,peter whittingham,Warwickshire,32
30859,petr cech,Czech_Republic,34
10967,petr jiracek,Czech_Republic,30
535600,petros,Brazil,27
36786,phil bardsley,United_Kingdom,31
23268,phil jagielka,United_Kingdom,34
186137,phil jones,United_Kingdom,24
276700,philip heise,Germany,25
30371,philip neville,United_Kingdom,39
134217,philipp bargfrede,Germany,27
30835,philipp degen,Switzerland,33
38668,philipp heerwagen,Germany,33
177941,philipp hosiner,Austria,27
30894,philipp lahm,Germany,32
488298,philipp max,Germany,22
664585,philipp ochs,Germany,19
200962,philipp wollscheid,Germany,27
135247,philipp zulechner,Austria,26
184536,philippe coutinho,Brazil,24
30890,philippe senderos,Switzerland,31
171472,pierre bengtsson,Sweden,28
27120,pierre de wit,Germany,29
25574,pierre webo,Cameroon,34
23628,pierre wome,Cameroon,37
150565,pierre-emerick aubameyang,France,27
193530,pierre-michel lasogga,Germany,24
37216,piet velthuizen,Netherlands,29
33414,pietro accardi,Italy,34
281762,pietro terracciano,Italy,26
39106,piotr trochowski,Poland,32
362212,piotr zielinski,Poland,22
34267,pirmin schwegler,Switzerland,29
174031,pontus jansson,Sweden,25
585352,pozo,Spain,20
164190,predrag stevanovic,Germany,25
23779,quincy owusu-abeyie,Netherlands,30
22543,radamel falcao,Colombia,30
438456,rade krunic,Bosnia_and_Herzegovina,22
24634,radek cerny,Czech_Republic,42
27451,radim kucera,Czech_Republic,42
41433,radja nainggolan,Belgium,28
155355,radosav petrovic,Serbia,27
34590,radoslav kovac,Czech_Republic,36
43208,radoslav zabavnik,Slovakia,36
488710,rafa galvez,Spain,23
184623,rafa garcia,Spain,30
75397,rafa lopez,Spain,31
19285,rafael marques,Brazil,33
30740,rafael marquez,Mexico,37
211118,rafael martins,Brazil,27
127374,rafael toloi,Brazil,25
30840,rafael van der vaart,Netherlands,33
105828,rafael,Brazil,34
172157,rafael,Brazil,26
38994,rafael,Brazil,26
25819,raffael,Brazil,31
80126,raffaele bianco,Italy,29
193439,raffaele maiello,Italy,25
41413,raffaele palladino,Italy,32
189283,raffaele pucino,Italy,25
5223,raffaele rubino,Italy,38
21982,raffaele schiavi,Italy,30
26660,ragnar klavan,Estonia,30
246575,raheem sterling,Jamaica,21
36039,ralph gunesch,Romania,33
399549,raman chibsah,Ghana,23
213878,ramiro funes mori,Argentina,25
163830,ramon arcas,Spain,25
362855,ramon azeez,Nigeria,23
304348,rani khedira,Germany,22
231811,raoul loe,France,27
215170,raphael holzhauser,Austria,23
230982,raphael varane,France,23
94139,raphael wolf,Germany,28
32920,rasmus bengtsson,Sweden,30
34029,raul albiol,Spain,31
33898,raul bravo,Spain,35
74751,raul camara,Spain,32
96618,raul fernandez,Spain,28
33871,raul garcia,Spain,30
292313,raul jimenez,Mexico,25
477498,raul lizoain,Spain,25
66940,raul marcelo bobadilla,Argentina,29
25923,raul meireles,Portugal,33
230993,raul rodriguez,Spain,29
32764,raul tamudo,Spain,38
30655,raul,Spain,39
231804,ravel morrison,United_Kingdom,23
41163,rayco garcia,Spain,29
609734,reece grego-cox,United_Kingdom,19
575789,reece oxford,United_Kingdom,17
33817,reginaldo,Brazil,33
200515,reinhold yabo,Germany,24
199834,remy cabella,France,26
19435,renan,Brazil,31
34681,renato augusto,Brazil,28
27424,rene adler,Germany,31
170667,rene krhin,Slovenia,26
32597,reto ziegler,Switzerland,30
34183,ricardo faty,France,30
38755,ricardo fuller,Jamaica,36
23937,ricardo gardner,Jamaica,38
432591,ricardo horta,Portugal,22
518373,ricardo kishna,Netherlands,21
38751,ricardo oliveira,Brazil,36
34113,ricardo osorio,Mexico,36
38239,ricardo quaresma,Portugal,33
115591,ricardo rodriguez,Switzerland,24
23936,ricardo vaz te,Portugal,29
24591,ricardo,Spain,44
30855,ricardo,Portugal,40
42511,riccardo allegretti,Italy,38
104744,riccardo cazzola,Italy,30
41488,riccardo colombo,Italy,33
288591,riccardo improta,Italy,22
42437,riccardo meggiorini,Italy,31
24507,riccardo montolivo,Italy,31
171153,riccardo perpetuini,Italy,26
212645,riccardo saponara,Italy,24
23072,richard cresswell,United_Kingdom,39
24211,richard dunne,Republic_of_Ireland,37
23438,richard garcia,Australia,35
24373,richard hughes,United_Kingdom,37
72810,richard kingson,Ghana,38
23091,richard stearman,United_Kingdom,29
240338,richard strebinger,Austria,23
147732,richard sukuta-pasu,Germany,26
198583,richmond boakye,Ghana,23
39225,rickie lambert,United_Kingdom,34
116750,ricky van wolfswinkel,Netherlands,27
462004,rico strieder,Germany,24
30620,rio ferdinand,United_Kingdom,37
67850,ritchie de laet,Belgium,27
278343,riyad mahrez,France,25
31936,rob friend,Canada,35
35481,rob hulse,United_Kingdom,36
103686,robbie kruse,Australia,27
39474,robert acquafresca,Italy,29
231801,robert brady,Republic_of_Ireland,24
23979,robert elliot,United_Kingdom,30
27341,robert enke,Germany,39
36374,robert green,United_Kingdom,36
155262,robert gucher,Austria,25
38899,robert huth,Germany,32
40055,robert koren,Slovenia,36
93447,robert lewandowski,Poland,28
212875,robert mak,Slovakia,25
37478,robert pires,France,42
32728,robert snodgrass,United_Kingdom,29
71017,robert tesche,Germany,29
34382,roberto abbondanzieri,Argentina,44
39324,roberto baronio,Italy,38
74752,roberto canella,Spain,28
474668,roberto chen,Panama,22
41864,roberto colombo,Italy,41
415024,roberto crivello,Italy,25
39066,roberto damian colautti,Argentina,34
34005,roberto fabian ayala,Argentina,43
74736,roberto fernandez,Spain,37
242709,roberto firmino,Brazil,24
485634,roberto gagliardini,Italy,22
39426,roberto guana,Italy,35
34114,roberto hilbert,Germany,31
46391,roberto lago,Spain,31
210278,roberto pereyra,Argentina,25
104382,roberto rosales,Venezuela,27
37506,roberto soldado,Spain,31
181995,roberto soriano,Germany,25
39752,roberto stellone,Italy,39
75004,roberto trashorras,Spain,35
42434,roberto vitiello,Italy,33
37623,roberto,Spain,30
279392,robin quaison,Sweden,22
442575,robin szarka,Germany,25
30843,robin van persie,Netherlands,33
41387,rocco sabato,Italy,34
33348,roda antar,Sierra_Leone,36
103089,rodnei,Brazil,31
161682,rodney strasser,Sierra_Leone,26
37452,rodolfo bodipo diaz,Spain,38
196188,rodri,Spain,26
401095,rodrigo aguirre,Uruguay,21
324578,rodrigo de paul,Argentina,22
244963,rodrigo ely,Brazil,22
30991,rodrigo palacio,Argentina,34
27695,rodrigo taddei,Brazil,36
193869,rodrigo,Brazil,25
26588,roel brouwers,Netherlands,34
71844,roger espinoza,Honduras,29
34193,roger johnson,United_Kingdom,33
303088,roger,Spain,25
34675,roger,Brazil,31
38363,roland lamah,Ivory_Coast,28
570431,rolando aarons,Jamaica,20
27690,rolando bianchi,Italy,33
577911,rolando mandragora,Italy,19
92024,rolf feltscher,Switzerland,25
94009,romain bregerie,France,30
32570,roman bednar,Czech_Republic,33
212389,roman golobart,Spain,24
11027,roman hubnik,Czech_Republic,32
18592,roman martinez,Argentina,33
11263,roman prokoph,Germany,31
27358,roman weidenfeller,Germany,36
42600,romano perticone,Italy,30
181276,romelu lukaku,Belgium,23
57114,romulo togni,Brazil,34
178603,romulo,Brazil,29
30602,ron vlaar,Netherlands,31
41087,ron-robert zieler,Germany,27
40022,ronald zubar,France,31
182849,ronaldo,Brazil,26
276676,ronny garbuschewski,Germany,30
331625,ronny marcos,Germany,22
276708,ronny philp,Romania,27
40605,ronny,Brazil,30
292262,roque mesa,Spain,27
30646,roque santa cruz,Paraguay,35
25668,rory delap,United_Kingdom,40
215384,ross barkley,United_Kingdom,22
22978,ross turnbull,United_Kingdom,31
38880,ross wallace,United_Kingdom,31
27156,rouwen hennings,Germany,29
39379,roy beerens,Netherlands,28
42714,royston drenthe,Netherlands,29
32761,ruben baraja,Spain,41
96652,ruben castro,Spain,35
358138,ruben duarte,Spain,20
384413,ruben garcia,Spain,23
604982,ruben loftus-cheek,United_Kingdom,20
33805,ruben martin pulido,Spain,37
150045,ruben micael,Portugal,30
39537,ruben olivera,Uruguay,33
282678,ruben pardo,Spain,23
2805,ruben perez,Spain,27
213711,ruben rochina,Spain,25
74734,ruben suarez,Spain,37
33607,ruben,Spain,34
107415,rudy gestede,France,27
104033,ruud boffin,Belgium,28
30915,ryan babel,Netherlands,29
72417,ryan bennett,United_Kingdom,26
46010,ryan bertrand,United_Kingdom,27
23036,ryan france,United_Kingdom,35
24154,ryan giggs,United_Kingdom,42
40695,ryan shawcross,United_Kingdom,28
24890,ryan taylor,United_Kingdom,32
248454,ryan tunnicliffe,United_Kingdom,23
245422,ryo miyaichi,Japan,23
639150,sabin merino,Spain,24
26519,said boutahar,Netherlands,34
147722,said husejinovic,Bosnia_and_Herzegovina,28
239807,saido berahino,Burundi,23
24133,salif diao,Senegal,39
240367,salif sane,France,26
31906,salomon kalou,Ivory_Coast,31
477604,salva ruiz,Spain,21
102879,salva sevilla,Spain,32
394824,salvador ichazo,Uruguay,24
299393,salvatore andrea molina,Italy,24
39509,salvatore aronica,Italy,38
37526,salvatore bocchetti,Italy,29
30285,salvatore lanna,Italy,40
39391,salvatore masiello,Italy,34
27659,salvatore sirigu,Italy,29
502421,sam gallagher,United_Kingdom,21
78505,sam hutchinson,United_Kingdom,27
46898,sam vokes,United_Kingdom,26
192807,samba diakite,France,27
38364,sami allagui,Germany,30
42346,sami khedira,Germany,29
42422,samir handanovic,Slovenia,32
26181,samir nasri,France,29
41045,samir ujkani,Kosovo,28
543312,samu,Spain,22
562062,samuel castillejo,Spain,21
34430,samuel ricketts,Buckinghamshire,34
184520,samuel souprayen,France,27
128870,sandro laurindo da silva,Brazil,32
477615,sandro ramirez,Spain,21
162680,sandro sirigu,Germany,27
36889,sandro wagner,Germany,28
156727,sandro,Brazil,27
37436,santi cazorla,Spain,31
428947,santi mina,Spain,20
6864,santiago acasiete,Peru,38
33641,santiago ezquerro,Spain,39
196205,santiago garcia,Argentina,28
18945,santiago gentiletti,Argentina,31
37151,sascha dum,Germany,30
31290,sascha riether,Germany,33
213712,saul berjon,Spain,30
33844,saul,Spain,31
41663,savio nsereko,Uganda,27
16368,savo pavicevic,Serbia,35
92215,savvas gentsoglou,Greece,26
37240,scott arfield,United_Kingdom,27
36373,scott carson,United_Kingdom,31
24223,scott parker,United_Kingdom,35
23991,scott sinclair,United_Kingdom,27
304345,sead kolasinac,Germany,23
24653,sean davis,United_Kingdom,37
117545,sean morrison,United_Kingdom,25
27310,sebastian boenisch,Poland,29
165526,sebastian coates,Uruguay,25
306407,sebastian cristoforo,Uruguay,23
41655,sebastian de maio,France,29
38746,sebastian eguren,Uruguay,35
56819,sebastian fernandez,Uruguay,31
37389,sebastian freis,Germany,31
96540,sebastian giovinco,Italy,29
167065,sebastian jung,Germany,26
30707,sebastian kehl,Germany,36
448806,sebastian kerk,Germany,22
95081,sebastian langkamp,Germany,28
35443,sebastian larsson,Sweden,31
21410,sebastian leto,Argentina,30
128689,sebastian mielitz,Germany,27
212959,sebastian neumann,Germany,25
178833,sebastian polter,Germany,25
141370,sebastian rode,Germany,25
119525,sebastian rudy,Germany,26
27232,sebastian schachten,Germany,31
38725,sebastian schindzielorz,Poland,37
39731,sebastiano siviglia,Italy,43
26209,sebastien bassong,France,30
38795,sebastien pocognoli,Belgium,29
33812,sebastien squillaci,France,36
36011,sejad salihovic,Bosnia_and_Herzegovina,31
29622,selim teber,Germany,35
66890,senad lulic,Bosnia_and_Herzegovina,30
74772,sendoa,Spain,40
121093,sercan sararer,Germany,26
36146,serdar tasci,Germany,29
26221,serge gakpe,France,29
385437,serge gnabry,Germany,21
463301,sergej milinkovic-savic,Spain,21
282472,sergi darder,Spain,22
193224,sergi enrich,Spain,26
212472,sergi roberto,Spain,24
37412,sergio aguero,Argentina,28
202639,sergio alvarez,Spain,24
246201,sergio alvarez,Spain,30
2984,sergio aragones,Spain,39
96623,sergio asenjo,Spain,27
33847,sergio ballesteros,Spain,41
24459,sergio bernardo almiron,Argentina,35
38561,sergio boris,Spain,36
154257,sergio busquets,Spain,28
150649,sergio canales,Spain,25
209950,sergio escudero,Spain,27
190669,sergio ezequiel araujo,Argentina,24
37718,sergio fernandez,Spain,39
27657,sergio floccari,Italy,34
38578,sergio garcia,Spain,33
74771,sergio mantecon,Spain,36
213483,sergio marcos,Spain,24
33887,sergio matabuena,Spain,37
75206,sergio ortega,Spain,35
102630,sergio pelegrin,Spain,37
24448,sergio pellissier,Italy,37
30962,sergio ramos,Spain,30
37443,sergio rodri,Spain,32
109060,sergio romero,Argentina,29
28439,sergio sanchez,Spain,30
182928,sergio tejera,Spain,26
27703,sergio volpi,Italy,42
30271,sergio,Spain,39
39805,sergiu marian radu,Romania,39
75608,serrabasa gerard,Spain,38
79187,seydou doumbia,Ivory_Coast,28
26146,seydou keita,Mali,36
23333,seyi olofinjana,Nigeria,36
98057,shaleum logan,United_Kingdom,28
174325,shane duffy,United_Kingdom,24
174326,shane ferguson,United_Kingdom,25
23293,shane long,Republic_of_Ireland,29
23070,shaun derry,United_Kingdom,38
30367,shaun wright-phillips,United_Kingdom,34
278864,shawn parker,Germany,23
24224,shay given,Ireland,40
36289,shelton martis,Kingdom_of_the_Netherlands,33
144993,shinji kagawa,Japan,27
184999,shkodran mustafi,Germany,24
24225,shola ameobi,Nigeria,34
33929,sidi yaya keita,Mali,31
71560,sidney sam,Germany,28
103899,siem de jong,Switzerland,27
275034,silvan widmer,Switzerland,23
150081,silvio,Portugal,29
105351,simao,Mozambique,28
178120,sime vrsaljko,Croatia,24
24693,simeon jackson,Jamaica,29
24020,simon davies,United_Kingdom,36
35515,simon francis,United_Kingdom,31
27503,simon jentzsch,Germany,40
42583,simon laner,Italy,32
32973,simon lappin,United_Kingdom,33
26797,simon poulsen,Denmark,31
26335,simon pouplin,France,31
27429,simon rolfes,Germany,34
16218,simon vukcevic,Montenegro,30
238438,simon zoller,Germany,25
35641,simone barone,Italy,38
111818,simone benedetti,Italy,24
42003,simone bentivoglio,Italy,31
128803,simone colombi,Italy,25
41654,simone dallamano,Italy,32
22305,simone farelli,Italy,33
39206,simone loria,Italy,39
27685,simone missiroli,Italy,30
42645,simone padoin,Italy,32
39232,simone pepe,Italy,33
30747,simone perrotta,United_Kingdom,39
37522,simone pesce,Italy,34
111739,simone romagnoli,Italy,26
423223,simone scuffet,Italy,20
187360,simone verdi,Italy,24
24854,simone vergassola,Italy,40
166595,simone zaza,Italy,25
96209,sinan kaloglu,Turkey,35
75398,sisi,Spain,30
119838,slobodan medojevic,Serbia,25
93064,slobodan rajkovic,Serbia,27
93480,sofiane feghouli,France,26
39455,sokratis papastathopoulos,Greece,28
33790,somen tchoyi,Cameroon,33
23839,sone aluko,United_Kingdom,27
212814,sonny kittel,Germany,23
39032,sotirios kyrgiakos,Greece,37
34654,souleymane bamba,France,31
362110,souleymane doukara,France,24
