"id","player_api_id","player_name","player_fifa_api_id","birthday","height","weight"
8990,95225,"Rinaldo Cruzado",179695,"1984-09-21 00:00:00",177.8,183
8992,30620,"Rio Ferdinand",7289,"1978-11-07 00:00:00",193.04,190
8994,67850,"Ritchie De Laet",175932,"1988-11-28 00:00:00",185.42,170
8996,278343,"Riyad Mahrez",204485,"1991-02-21 00:00:00",177.8,137
8999,31936,"Rob Friend",155267,"1981-01-23 00:00:00",195.58,207
9000,35481,"Rob Hulse",642,"1979-10-25 00:00:00",187.96,172
9007,23074,"Robbie Blake",53944,"1976-03-04 00:00:00",175.26,168
9008,30369,"Robbie Fowler",195,"1975-04-09 00:00:00",180.34,172
9010,24635,"Robbie Keane",330,"1980-07-08 00:00:00",175.26,161
9011,103686,"Robbie Kruse",182440,"1988-10-05 00:00:00",180.34,159
9015,39474,"Robert Acquafresca",178490,"1987-09-11 00:00:00",182.88,170
9017,555385,"Robert Bauer",223765,"1995-04-09 00:00:00",182.88,168
9020,231801,"Robert Brady",201884,"1992-01-14 00:00:00",175.26,152
9023,23979,"Robert Elliot",167931,"1986-04-30 00:00:00",187.96,205
9024,27341,"Robert Enke,30",158400,"1977-08-24 00:00:00",185.42,172
9025,36374,"Robert Green",101880,"1980-01-18 00:00:00",190.5,205
9026,155262,"Robert Gucher",190076,"1991-02-20 00:00:00",182.88,170
9027,38899,"Robert Huth",137785,"1984-08-18 00:00:00",190.5,194
9028,489245,"Robert Ibanez",219652,"1993-03-22 00:00:00",170.18,148
9033,40055,"Robert Koren",152588,"1980-09-20 00:00:00",175.26,165
9034,30640,"Robert Kovac",3801,"1974-04-06 00:00:00",182.88,172
9035,93447,"Robert Lewandowski",188545,"1988-08-21 00:00:00",185.42,174
9036,212875,"Robert Mak",198193,"1991-03-08 00:00:00",177.8,172
9044,37478,"Robert Pires",1605,"1973-10-29 00:00:00",187.96,176
9045,32728,"Robert Snodgrass",155946,"1987-09-07 00:00:00",182.88,170
9046,71017,"Robert Tesche",183632,"1987-05-27 00:00:00",180.34,157
9049,120076,"Robert Zillner",204137,"1985-08-04 00:00:00",182.88,163
9051,34382,"Roberto Abbondanzieri",139036,"1972-08-19 00:00:00",185.42,194
9052,39324,"Roberto Baronio",4495,"1977-12-11 00:00:00",180.34,163
9053,74752,"Roberto Canella",178297,"1988-02-07 00:00:00",180.34,161
9054,474668,"Roberto Chen",217077,"1994-05-24 00:00:00",182.88,159
9055,41864,"Roberto Colombo",158718,"1975-08-24 00:00:00",190.5,176
9056,314947,"Roberto Correa",208638,"1992-09-29 00:00:00",182.88,168
9057,415024,"Roberto Crivello",224316,"1991-09-14 00:00:00",180.34,168
9058,39066,"Roberto Damian Colautti",139235,"1982-05-24 00:00:00",180.34,172
9059,34005,"Roberto Fabian Ayala",1131,"1973-04-14 00:00:00",177.8,165
9061,74736,"Roberto Fernandez",146458,"1979-01-25 00:00:00",180.34,174
9062,242709,"Roberto Firmino",201942,"1991-10-02 00:00:00",180.34,168
9063,485634,"Roberto Gagliardini",212153,"1994-04-07 00:00:00",187.96,170
9064,39426,"Roberto Guana",45754,"1981-01-21 00:00:00",177.8,159
9065,34114,"Roberto Hilbert",134895,"1984-10-16 00:00:00",182.88,183
9066,212770,"Roberto Inglese",199559,"1991-11-12 00:00:00",185.42,187
9067,46391,"Roberto Lago",173600,"1985-08-30 00:00:00",177.8,168
9069,210278,"Roberto Pereyra",193061,"1991-01-07 00:00:00",182.88,170
9072,104382,"Roberto Rosales",182896,"1988-11-20 00:00:00",175.26,154
9073,37506,"Roberto Soldado",146758,"1985-05-27 00:00:00",180.34,163
9074,181995,"Roberto Soriano",193361,"1991-02-08 00:00:00",182.88,168
9076,39752,"Roberto Stellone",7604,"1977-07-22 00:00:00",185.42,161
9077,300623,"Roberto Torres",206651,"1989-03-17 00:00:00",177.8,159
9078,75004,"Roberto Trashorras",159172,"1981-02-28 00:00:00",177.8,157
9079,42434,"Roberto Vitiello",138920,"1983-05-08 00:00:00",175.26,154
9083,37623,"Roberto",183666,"1986-02-10 00:00:00",193.04,190
9088,259296,"Robin Knoche",203030,"1992-05-22 00:00:00",190.5,170
9091,279392,"Robin Quaison",208451,"1993-10-09 00:00:00",182.88,168
9092,442575,"Robin Szarka",214066,"1991-09-17 00:00:00",175.26,159
9093,30843,"Robin van Persie",7826,"1983-08-06 00:00:00",187.96,157
9095,33974,"Robinho",136144,"1984-01-25 00:00:00",172.72,132
9098,41387,"Rocco Sabato",137481,"1982-04-19 00:00:00",182.88,174
9102,33348,"Roda Antar",49006,"1980-09-12 00:00:00",187.96,181
9104,181548,"Roderick Miranda",193143,"1991-03-30 00:00:00",193.04,198
9106,103089,"Rodnei",189040,"1985-09-11 00:00:00",190.5,198
9109,161682,"Rodney Strasser",190604,"1990-03-30 00:00:00",185.42,174
9110,37452,"Rodolfo Bodipo Diaz",8243,"1977-10-25 00:00:00",182.88,174
9111,196188,"Rodri",198631,"1990-06-06 00:00:00",175.26,163
9112,401095,"Rodrigo Aguirre",224201,"1994-10-01 00:00:00",182.88,165
9117,324578,"Rodrigo De Paul",212616,"1994-05-24 00:00:00",177.8,150
9119,244963,"Rodrigo Ely",202445,"1993-11-03 00:00:00",187.96,183
9121,675088,"Rodrigo Hernandez",231866,"1996-06-22 00:00:00",190.5,172
9123,30991,"Rodrigo Palacio",152999,"1982-02-05 00:00:00",175.26,154
9127,27695,"Rodrigo Taddei",149231,"1980-03-06 00:00:00",177.8,176
9128,193869,"Rodrigo",198329,"1991-03-06 00:00:00",180.34,170
9133,26588,"Roel Brouwers",138532,"1981-11-28 00:00:00",193.04,181
9136,71844,"Roger Espinoza",186674,"1986-10-25 00:00:00",180.34,170
9137,34193,"Roger Johnson",53353,"1983-04-28 00:00:00",190.5,172
9138,303088,"Roger",207732,"1991-01-03 00:00:00",177.8,163
9139,34675,"Roger",193985,"1985-08-10 00:00:00",182.88,190
9150,38363,"Roland Lamah",163187,"1987-12-31 00:00:00",180.34,157
9153,570431,"Rolando Aarons",222513,"1995-11-16 00:00:00",175.26,148
9154,27690,"Rolando Bianchi",52941,"1983-02-15 00:00:00",187.96,179
9155,577911,"Rolando Mandragora",225439,"1997-06-29 00:00:00",182.88,168
9156,31300,"Rolando",163083,"1985-08-31 00:00:00",190.5,176
9157,92024,"Rolf Feltscher",183819,"1990-10-06 00:00:00",182.88,185
9161,94009,"Romain Bregerie",178032,"1986-08-09 00:00:00",190.5,194
9180,32570,"Roman Bednar",171392,"1983-03-26 00:00:00",190.5,185
9181,112978,"Roman Buerki",189117,"1990-11-14 00:00:00",187.96,187
9185,212389,"Roman Golobart",194080,"1992-03-21 00:00:00",193.04,192
9186,11027,"Roman Hubnik",138460,"1984-06-06 00:00:00",193.04,183
9187,18592,"Roman Martinez",142950,"1983-03-27 00:00:00",182.88,179
9188,145551,"Roman Neustaedter",186296,"1988-02-18 00:00:00",190.5,183
9189,40755,"Roman Pavlyuchenko",147614,"1981-12-15 00:00:00",187.96,185
9190,11263,"Roman Prokoph",183155,"1985-08-06 00:00:00",182.88,165
9191,27358,"Roman Weidenfeller",2196,"1980-08-06 00:00:00",190.5,198
9193,42600,"Romano Perticone",171721,"1986-08-13 00:00:00",182.88,165
9194,31014,"Romaric",156585,"1983-06-04 00:00:00",187.96,194
9198,181276,"Romelu Lukaku",192505,"1993-05-13 00:00:00",190.5,207
9204,57114,"Romulo Togni",179845,"1982-09-09 00:00:00",182.88,168
9205,178603,"Romulo",193839,"1987-05-22 00:00:00",177.8,159
9206,30602,"Ron Vlaar",168585,"1985-02-16 00:00:00",187.96,174
9207,41087,"Ron-Robert Zieler",186148,"1989-02-12 00:00:00",187.96,183
9211,40022,"Ronald Zubar",150472,"1985-09-20 00:00:00",185.42,196
9212,30743,"Ronaldinho",28130,"1980-03-21 00:00:00",182.88,168
9213,182849,"Ronaldo",200881,"1990-04-08 00:00:00",177.8,170
9219,26631,"Ronnie Stam",134947,"1984-06-18 00:00:00",177.8,154
9221,276676,"Ronny Garbuschewski",209252,"1986-02-23 00:00:00",177.8,159
9222,331625,"Ronny Marcos",211849,"1993-10-01 00:00:00",175.26,152
9223,276708,"Ronny Philp",208959,"1989-01-28 00:00:00",182.88,172
9224,40605,"Ronny",169126,"1986-05-11 00:00:00",175.26,163
9225,292262,"Roque Mesa",204277,"1989-06-07 00:00:00",167.64,141
9226,30646,"Roque Santa Cruz",25798,"1981-08-16 00:00:00",190.5,183
9228,25668,"Rory Delap",2837,"1976-07-06 00:00:00",182.88,165
9235,215384,"Ross Barkley",199189,"1993-12-05 00:00:00",187.96,168
9242,22978,"Ross Turnbull",162473,"1985-01-04 00:00:00",193.04,187
9243,38880,"Ross Wallace",140497,"1985-05-23 00:00:00",167.64,141
9246,27156,"Rouwen Hennings",179516,"1987-08-28 00:00:00",180.34,176
9247,11778,"Roversio",163070,"1984-01-17 00:00:00",187.96,154
9250,39379,"Roy Beerens",169978,"1987-12-22 00:00:00",172.72,139
9256,42714,"Royston Drenthe",177752,"1987-04-08 00:00:00",167.64,172
9259,32761,"Ruben Baraja",141317,"1975-07-11 00:00:00",180.34,165
9260,396526,"Ruben Blanco",211101,"1995-07-25 00:00:00",187.96,154
9261,168390,"Ruben Botta",215199,"1990-01-30 00:00:00",175.26,143
9263,96652,"Ruben Castro",115909,"1981-06-27 00:00:00",175.26,159
9264,358138,"Ruben Duarte",226637,"1995-10-18 00:00:00",180.34,165
9267,384413,"Ruben Garcia",211022,"1993-07-14 00:00:00",170.18,159
9271,604982,"Ruben Loftus-Cheek",213666,"1996-01-23 00:00:00",190.5,183
9272,33805,"Ruben Martin Pulido",135775,"1979-02-02 00:00:00",187.96,176
9273,150045,"Ruben Micael",190779,"1986-08-19 00:00:00",175.26,154
9275,39537,"Ruben Olivera",48826,"1983-05-04 00:00:00",182.88,174
9277,282678,"Ruben Pardo",204523,"1992-10-22 00:00:00",182.88,150
9278,2805,"Ruben Perez",190156,"1989-04-26 00:00:00",177.8,159
9281,213711,"Ruben Rochina",188103,"1991-03-23 00:00:00",182.88,168
9284,74734,"Ruben Suarez",113419,"1979-02-19 00:00:00",167.64,148
9285,318526,"Ruben Vezo",215399,"1994-04-25 00:00:00",182.88,176
9286,33607,"Ruben",110774,"1982-01-29 00:00:00",187.96,183
9287,37656,"Ruben",146996,"1984-06-22 00:00:00",187.96,176
9289,42702,"Rubinho",135073,"1982-08-04 00:00:00",182.88,198
9294,107415,"Rudy Gestede",187942,"1988-10-10 00:00:00",193.04,190
9300,27462,"Ruediger Kauf",12371,"1975-03-01 00:00:00",172.72,143
9305,159598,"Rui Fonte",183518,"1990-04-23 00:00:00",180.34,163
9317,40094,"Rune Almenning Jarstein",104389,"1984-09-29 00:00:00",190.5,181
9321,24903,"Russell Martin",162886,"1986-01-04 00:00:00",182.88,161
9324,104033,"Ruud Boffin",178283,"1987-11-05 00:00:00",195.58,190
9328,34602,"Ruud van Nistelrooy",10264,"1976-07-01 00:00:00",187.96,176
9331,30915,"Ryan Babel",157301,"1986-12-19 00:00:00",185.42,170
9332,72417,"Ryan Bennett",183774,"1990-03-06 00:00:00",187.96,172
9333,46010,"Ryan Bertrand",169705,"1989-08-05 00:00:00",177.8,187
9336,42594,"Ryan Donk",178255,"1986-03-30 00:00:00",193.04,176
9341,23036,"Ryan France",157372,"1980-12-13 00:00:00",180.34,165
9343,24154,"Ryan Giggs",241,"1973-11-29 00:00:00",177.8,157
9346,160448,"Ryan Mason",190683,"1991-06-13 00:00:00",175.26,150
9351,23921,"Ryan Nelsen",1412,"1977-10-18 00:00:00",182.88,198
9354,40695,"Ryan Shawcross",169596,"1987-10-04 00:00:00",190.5,168
9355,106910,"Ryan Shotton",170039,"1988-09-30 00:00:00",190.5,185
9357,24890,"Ryan Taylor",23466,"1984-08-19 00:00:00",177.8,179
9360,248454,"Ryan Tunnicliffe",203069,"1992-12-30 00:00:00",182.88,176
9362,245422,"Ryo Miyaichi",202053,"1992-12-14 00:00:00",182.88,157
9365,639150,"Sabin Merino",226215,"1992-01-04 00:00:00",185.42,176
9368,303339,"Sadio Mane",208722,"1992-04-10 00:00:00",175.26,165
9371,26519,"Said Boutahar",136762,"1982-08-12 00:00:00",172.72,150
9372,147722,"Said Husejinovic",188845,"1988-05-13 00:00:00",177.8,161
9374,239807,"Saido Berahino",204289,"1993-08-04 00:00:00",180.34,183
9381,24133,"Salif Diao",646,"1977-02-10 00:00:00",182.88,161
9382,240367,"Salif Sane",201956,"1990-08-25 00:00:00",195.58,187
9383,239061,"Salih Ucan",216814,"1994-01-06 00:00:00",182.88,143
9389,31906,"Salomon Kalou",158232,"1985-08-05 00:00:00",182.88,170
9391,24168,"Salva Ballesta",111018,"1975-05-25 00:00:00",182.88,170
9393,477604,"Salva Ruiz",210747,"1995-05-17 00:00:00",177.8,161
9394,102879,"Salva Sevilla",158144,"1984-03-18 00:00:00",177.8,154
9395,214449,"Salvador Agra",204737,"1991-11-11 00:00:00",165.1,157
9396,394824,"Salvador Ichazo",227668,"1992-01-26 00:00:00",187.96,183
9397,299393,"Salvatore Andrea Molina",219759,"1992-01-01 00:00:00",175.26,161
9398,39509,"Salvatore Aronica",137185,"1978-01-20 00:00:00",180.34,172
9399,37526,"Salvatore Bocchetti",168326,"1986-11-30 00:00:00",185.42,190
9400,30285,"Salvatore Lanna",5255,"1976-07-31 00:00:00",177.8,148
9401,39391,"Salvatore Masiello",138903,"1982-01-31 00:00:00",175.26,157
9402,27659,"Salvatore Sirigu",168435,"1987-01-12 00:00:00",193.04,176
9403,502421,"Sam Gallagher",213905,"1995-09-15 00:00:00",193.04,165
9404,78505,"Sam Hutchinson",169708,"1989-08-03 00:00:00",182.88,161
9410,46898,"Sam Vokes",179746,"1989-10-21 00:00:00",187.96,198
9412,192807,"Samba Diakite",198082,"1989-01-24 00:00:00",185.42,168
9414,166917,"Sambou Yatabare",192611,"1989-03-02 00:00:00",190.5,181
9417,38364,"Sami Allagui",168950,"1986-05-28 00:00:00",182.88,170
9418,24134,"Sami Hyypiae",19977,"1973-10-07 00:00:00",195.58,194
9419,42346,"Sami Khedira",179846,"1987-04-04 00:00:00",187.96,198
9423,42422,"Samir Handanovic",162835,"1984-07-14 00:00:00",193.04,196
9424,26181,"Samir Nasri",165239,"1987-06-26 00:00:00",175.26,165
9426,41045,"Samir Ujkani",175897,"1988-07-05 00:00:00",185.42,172
9427,453324,"Samir",215651,"1994-12-05 00:00:00",187.96,179
9428,77773,"Sammir",208473,"1987-04-23 00:00:00",177.8,170
9429,264840,"Sammy Ameobi",203537,"1992-05-01 00:00:00",193.04,172
9433,543312,"Samu",211689,"1994-04-15 00:00:00",172.72,154
9440,562062,"Samuel Castillejo",210617,"1995-01-18 00:00:00",177.8,134
9441,33639,"Samuel Eto'o",9676,"1981-03-10 00:00:00",177.8,165
9443,474672,"Samuel Garcia",201379,"1990-06-15 00:00:00",177.8,161
9447,34430,"Samuel Ricketts",150810,"1981-10-11 00:00:00",185.42,170
9449,184520,"Samuel Souprayen",189155,"1989-02-18 00:00:00",187.96,165
9454,195589,"Samuele Longo",208251,"1992-01-12 00:00:00",185.42,172
9469,128870,"Sandro Laurindo da Silva",188075,"1984-04-29 00:00:00",185.42,168
9472,477615,"Sandro Ramirez",217731,"1995-07-09 00:00:00",175.26,157
9473,162680,"Sandro Sirigu",190648,"1988-10-07 00:00:00",182.88,174
9474,36889,"Sandro Wagner",184069,"1987-11-29 00:00:00",193.04,198
9477,156727,"Sandro",190782,"1989-03-15 00:00:00",187.96,165
9487,37436,"Santi Cazorla",146562,"1984-12-13 00:00:00",167.64,146
9489,428947,"Santi Mina",212623,"1995-12-07 00:00:00",177.8,157
9490,6864,"Santiago Acasiete",168593,"1977-11-22 00:00:00",182.88,172
9492,33641,"Santiago Ezquerro",7877,"1976-12-14 00:00:00",180.34,154
9493,196205,"Santiago Garcia",200278,"1988-07-08 00:00:00",190.5,176
9494,18945,"Santiago Gentiletti",205408,"1985-01-09 00:00:00",182.88,174
9497,113762,"Santiago Morero",189669,"1982-02-01 00:00:00",182.88,179
9498,188540,"Santiago Vergini",204050,"1988-08-03 00:00:00",190.5,183
9500,199833,"Saphir Taider",198760,"1992-02-29 00:00:00",180.34,161
9504,147717,"Sascha Bigalke",189209,"1990-01-08 00:00:00",167.64,132
9505,36181,"Sascha Burchert",189061,"1989-10-30 00:00:00",187.96,172
9506,37151,"Sascha Dum",175964,"1986-07-03 00:00:00",187.96,194
9508,95094,"Sascha Moelders",183712,"1985-03-20 00:00:00",187.96,181
9509,31290,"Sascha Riether",111206,"1983-03-23 00:00:00",175.26,154
9512,213712,"Saul Berjon",189211,"1986-05-24 00:00:00",177.8,183
9513,309334,"Saul Niguez",208421,"1994-11-21 00:00:00",180.34,154
9514,33844,"Saul",146459,"1985-04-09 00:00:00",175.26,172
9517,41663,"Savio Nsereko",178216,"1989-07-27 00:00:00",175.26,161
9518,16368,"Savo Pavicevic",181818,"1980-12-11 00:00:00",185.42,190
9519,92215,"Savvas Gentsoglou",190090,"1990-09-19 00:00:00",185.42,165
9522,37240,"Scott Arfield",178287,"1988-11-01 00:00:00",177.8,154
9528,36373,"Scott Carson",157804,"1985-09-03 00:00:00",187.96,194
9531,23837,"Scott Dann",157665,"1987-02-14 00:00:00",190.5,172
9539,24223,"Scott Parker",8517,"1980-10-13 00:00:00",175.26,152
9543,23991,"Scott Sinclair",169214,"1989-03-25 00:00:00",177.8,152
9546,304345,"Sead Kolasinac",207993,"1993-06-20 00:00:00",182.88,187
9547,77690,"Seamus Coleman",180216,"1988-10-11 00:00:00",177.8,170
9549,24653,"Sean Davis",35889,"1979-09-20 00:00:00",177.8,170
9555,117545,"Sean Morrison",187033,"1991-01-08 00:00:00",193.04,185
9563,27310,"Sebastian Boenisch",176688,"1987-02-01 00:00:00",190.5,198
9565,165526,"Sebastian Coates",197655,"1990-10-07 00:00:00",195.58,187
9566,306407,"Sebastian Cristoforo",219712,"1993-08-23 00:00:00",172.72,154
9567,41655,"Sebastian De Maio",182179,"1987-03-05 00:00:00",187.96,179
9568,150296,"Sebastian Dubarbier",198386,"1986-02-19 00:00:00",177.8,170
9570,38746,"Sebastian Eguren",169650,"1981-01-08 00:00:00",185.42,185
9571,89079,"Sebastian Eriksson",189143,"1989-01-31 00:00:00",182.88,161
9572,56819,"Sebastian Fernandez",186408,"1985-05-23 00:00:00",170.18,152
9573,37389,"Sebastian Freis",165176,"1985-04-23 00:00:00",182.88,172
9574,24503,"Sebastian Frey",1289,"1980-03-18 00:00:00",190.5,198
9575,96540,"Sebastian Giovinco",184431,"1987-01-26 00:00:00",165.1,130
9576,167065,"Sebastian Jung",192658,"1990-06-22 00:00:00",177.8,159
9578,30707,"Sebastian Kehl",5485,"1980-02-13 00:00:00",187.96,176
9579,448806,"Sebastian Kerk",212249,"1994-04-17 00:00:00",182.88,168
9580,95081,"Sebastian Langkamp",183568,"1988-01-15 00:00:00",190.5,187
9581,35443,"Sebastian Larsson",164459,"1985-06-06 00:00:00",177.8,154
9582,21410,"Sebastian Leto",173300,"1986-08-30 00:00:00",187.96,183
9586,128689,"Sebastian Mielitz",193312,"1989-07-18 00:00:00",187.96,187
9590,212959,"Sebastian Neumann",199832,"1991-02-18 00:00:00",187.96,174
9593,178833,"Sebastian Polter",192660,"1991-04-01 00:00:00",190.5,194
9594,41927,"Sebastian Proedl",177578,"1987-06-21 00:00:00",193.04,203
9598,141370,"Sebastian Rode",200215,"1990-10-11 00:00:00",177.8,161
9600,119525,"Sebastian Rudy",189251,"1990-02-28 00:00:00",177.8,161
9601,27232,"Sebastian Schachten",177667,"1984-11-06 00:00:00",190.5,187
9602,38725,"Sebastian Schindzielorz",1479,"1979-01-21 00:00:00",180.34,163
9605,27366,"Sebastian Tyrala",170798,"1988-02-22 00:00:00",172.72,170
9607,39731,"Sebastiano Siviglia",103783,"1973-03-29 00:00:00",182.88,154
9608,26209,"Sebastien Bassong",172949,"1986-07-09 00:00:00",187.96,161
9619,38795,"Sebastien Pocognoli",163369,"1987-08-01 00:00:00",180.34,161
9620,26244,"Sebastien Puygrenier",150564,"1982-01-28 00:00:00",187.96,201
9623,33812,"Sebastien Squillaci",51105,"1980-08-11 00:00:00",185.42,176
9627,31070,"Segundo Castillo",175243,"1982-05-15 00:00:00",177.8,174
9631,36011,"Sejad Salihovic",157430,"1984-10-08 00:00:00",182.88,174
9637,30419,"Selim Benachour",50222,"1981-09-08 00:00:00",170.18,161
9640,29622,"Selim Teber",53059,"1981-03-07 00:00:00",187.96,183
9645,66890,"Senad Lulic",188427,"1986-01-18 00:00:00",182.88,172
9646,74772,"Sendoa",145579,"1975-12-31 00:00:00",175.26,165
9648,121093,"Sercan Sararer",189077,"1989-11-27 00:00:00",180.34,183
9649,36146,"Serdar Tasci",177519,"1987-04-24 00:00:00",185.42,176
9650,132843,"Serey Die",188768,"1984-11-07 00:00:00",177.8,170
9652,26221,"Serge Gakpe",169281,"1987-05-07 00:00:00",175.26,150
9653,385437,"Serge Gnabry",206113,"1995-07-14 00:00:00",172.72,161
9654,40383,"Sergei Kornilenko",160556,"1983-06-14 00:00:00",185.42,198
9657,94156,"Sergej Karimov",186737,"1986-12-21 00:00:00",177.8,161
9658,463301,"Sergej Milinkovic-Savic",223848,"1995-02-27 00:00:00",190.5,168
9661,282472,"Sergi Darder",202648,"1993-12-22 00:00:00",180.34,154
9662,193224,"Sergi Enrich",194879,"1990-02-26 00:00:00",180.34,168
9663,358148,"Sergi Gomez",199577,"1992-06-28 00:00:00",185.42,170
9664,212472,"Sergi Roberto",199564,"1992-02-07 00:00:00",177.8,157
9669,37412,"Sergio Aguero",153079,"1988-06-02 00:00:00",172.72,163
9670,202639,"Sergio Alvarez",199158,"1992-01-23 00:00:00",182.88,159
9671,246201,"Sergio Alvarez",163806,"1986-08-03 00:00:00",177.8,165
9672,2984,"Sergio Aragones",111106,"1977-02-01 00:00:00",182.88,176
9673,96623,"Sergio Asenjo",178750,"1989-06-28 00:00:00",187.96,192
9674,33847,"Sergio Ballesteros",157680,"1975-09-04 00:00:00",187.96,205
9676,24459,"Sergio Bernardo Almiron",104047,"1980-11-07 00:00:00",180.34,172
9677,38561,"Sergio Boris",111643,"1980-05-26 00:00:00",185.42,168
9678,154257,"Sergio Busquets",189511,"1988-07-16 00:00:00",187.96,168
9679,150649,"Sergio Canales",190286,"1991-02-16 00:00:00",177.8,143
9680,209950,"Sergio Escudero",192679,"1989-09-02 00:00:00",175.26,159
9681,190669,"Sergio Ezequiel Araujo",198145,"1992-01-28 00:00:00",180.34,163
9682,37718,"Sergio Fernandez",110402,"1977-05-23 00:00:00",190.5,179
9683,27657,"Sergio Floccari",169386,"1981-11-12 00:00:00",180.34,176
9684,38578,"Sergio Garcia",135697,"1983-06-09 00:00:00",175.26,159
9685,74771,"Sergio Mantecon",145595,"1980-06-08 00:00:00",175.26,157
9686,213483,"Sergio Marcos",224911,"1992-02-03 00:00:00",177.8,161
9687,33887,"Sergio Matabuena",112496,"1979-02-12 00:00:00",185.42,174
9689,75206,"Sergio Ortega",146715,"1980-11-25 00:00:00",182.88,163
9691,102630,"Sergio Pelegrin",110020,"1979-04-18 00:00:00",185.42,170
9692,24448,"Sergio Pellissier",149571,"1979-04-12 00:00:00",175.26,168
9693,39834,"Sergio Pinto",136941,"1980-10-16 00:00:00",175.26,159
9694,30962,"Sergio Ramos",155862,"1986-03-30 00:00:00",182.88,165
9695,300532,"Sergio Rico",206652,"1993-09-01 00:00:00",193.04,194
9697,37443,"Sergio Rodri",147000,"1984-08-17 00:00:00",185.42,179
9699,109060,"Sergio Romero",173373,"1987-02-22 00:00:00",193.04,192
9700,28439,"Sergio Sanchez",178171,"1986-04-03 00:00:00",185.42,168
9701,38520,"Sergio Sanchez",112515,"1977-04-28 00:00:00",190.5,183
9702,182928,"Sergio Tejera",184417,"1990-05-28 00:00:00",180.34,165
9703,27703,"Sergio Volpi",4505,"1974-02-02 00:00:00",175.26,152
9705,30271,"Sergio",135804,"1976-11-10 00:00:00",182.88,170
9707,39805,"Sergiu Marian Radu",53919,"1977-08-10 00:00:00",182.88,150
9713,75608,"Serrabasa Gerard",135868,"1978-09-08 00:00:00",182.88,168
9718,79187,"Seydou Doumbia",188428,"1987-12-31 00:00:00",177.8,170
9719,26146,"Seydou Keita",12259,"1980-01-16 00:00:00",182.88,165
9720,23333,"Seyi Olofinjana",148706,"1980-06-30 00:00:00",193.04,163
9722,98057,"Shaleum Logan",183145,"1988-01-29 00:00:00",172.72,154
9723,174325,"Shane Duffy",192622,"1992-01-01 00:00:00",193.04,168
9724,174326,"Shane Ferguson",192624,"1991-07-12 00:00:00",175.26,146
9725,23293,"Shane Long",169216,"1987-01-22 00:00:00",180.34,179
9728,145002,"Shaun Cummings",169713,"1989-02-25 00:00:00",182.88,168
9729,23070,"Shaun Derry",53978,"1977-12-06 00:00:00",182.88,181
9731,41061,"Shaun Maloney",49036,"1983-01-24 00:00:00",170.18,152
9732,30367,"Shaun Wright-Phillips",3395,"1981-10-25 00:00:00",165.1,141
9733,278864,"Shawn Parker",204427,"1993-03-07 00:00:00",177.8,172
9734,24224,"Shay Given",2651,"1976-04-20 00:00:00",185.42,185
9737,36289,"Shelton Martis",157511,"1982-11-29 00:00:00",185.42,168
9741,608125,"Sheyi Ojo",224021,"1997-06-19 00:00:00",177.8,141
9742,144993,"Shinji Kagawa",189358,"1989-03-17 00:00:00",175.26,150
9743,20694,"Shinji Okazaki",194365,"1986-04-16 00:00:00",175.26,168
9744,30776,"Shinji Ono",29118,"1979-09-27 00:00:00",175.26,163
9748,184999,"Shkodran Mustafi",192227,"1992-04-17 00:00:00",182.88,181
9750,24225,"Shola Ameobi",41233,"1981-10-12 00:00:00",190.5,209
9752,30851,"Shunsuke Nakamura",29552,"1978-06-24 00:00:00",177.8,148
9757,33929,"Sidi Yaya Keita",163661,"1985-03-20 00:00:00",180.34,183
9758,121872,"Sidnei",182002,"1989-06-23 00:00:00",185.42,181
9761,71560,"Sidney Sam",177934,"1988-01-31 00:00:00",175.26,157
9766,103899,"Siem de Jong",186452,"1989-01-28 00:00:00",185.42,176
9774,275034,"Silvan Widmer",216158,"1993-03-05 00:00:00",182.88,179
9775,40187,"Silvestre Varela",172672,"1985-02-02 00:00:00",177.8,174
9779,150081,"Silvio",189530,"1987-09-28 00:00:00",177.8,159
9780,105351,"Simao",188124,"1988-07-23 00:00:00",177.8,168
9781,30663,"Simao",4077,"1979-10-31 00:00:00",170.18,141
9782,178120,"Sime Vrsaljko",203890,"1992-01-10 00:00:00",182.88,168
9783,24693,"Simeon Jackson",163774,"1987-03-28 00:00:00",172.72,159
9787,24020,"Simon Davies",50525,"1979-10-23 00:00:00",177.8,168
9792,35515,"Simon Francis",135883,"1985-02-16 00:00:00",190.5,196
9794,27503,"Simon Jentzsch",3364,"1976-05-04 00:00:00",195.58,214
9796,35112,"Simon Kjaer",179645,"1989-03-26 00:00:00",187.96,198
9797,42583,"Simon Laner",188617,"1984-01-28 00:00:00",182.88,165
9798,32973,"Simon Lappin",120054,"1983-01-25 00:00:00",180.34,132
9800,37868,"Simon Mignolet",173426,"1988-08-06 00:00:00",193.04,192
9802,26797,"Simon Poulsen",152065,"1984-10-07 00:00:00",182.88,168
9803,26335,"Simon Pouplin",153297,"1985-05-28 00:00:00",187.96,172
9805,27429,"Simon Rolfes",121122,"1982-01-21 00:00:00",190.5,183
9809,16218,"Simon Vukcevic",167513,"1986-01-29 00:00:00",180.34,179
9811,238438,"Simon Zoller",202276,"1991-06-26 00:00:00",177.8,154
9812,35641,"Simone Barone",27578,"1978-04-30 00:00:00",180.34,170
9813,111818,"Simone Benedetti",198953,"1992-04-03 00:00:00",190.5,176
